0.0	0.7466659941411782	0.44558124508667885
0.010000000000000227	0.7431862240096834	0.4428641541063309
0.020000000000000226	0.7393787749776366	0.43949539749748373
0.030000000000000228	0.7351368990582134	0.4358950874868055
0.04000000000000023	0.7305818854275679	0.4315053561404282
0.050000000000000225	0.7253176570008903	0.4272191341625865
0.06000000000000023	0.7200545615986762	0.42253371731941125
0.07	0.7145894296894071	0.4176443734837624
0.08	0.7083477339719066	0.41248034319682036
0.09	0.7018910950484509	0.4069559779888572
0.1	0.6953995612366	0.4011862129189966
0.11	0.6884902367704131	0.3951478463951549
0.12	0.6812089405795556	0.38884534956301237
0.13	0.6731846294996555	0.38242933459428063
0.14	0.665165149298963	0.37542401478602133
0.15	0.6566642637085833	0.36827126717000946
0.16	0.6477101036464878	0.361000959050612
0.17	0.6388015151636475	0.353497490114863
0.18	0.6293205014263348	0.3452555708235743
0.19	0.6193040556201659	0.33680668179788054
0.2	0.6088382760616424	0.32839972133389655
0.21	0.5979725579499815	0.3198161232337794
0.22	0.5868043250791841	0.31093531184510315
0.23	0.5750984523448299	0.30298735914817565
0.24	0.5620722098801259	0.2930623252292023
0.25	0.5505790339819279	0.28325722465582076
0.26000000000000023	0.5376522460514446	0.2736434440039547
0.27000000000000024	0.5245624079074789	0.26412655453087247
0.28000000000000025	0.5109868719553123	0.25497726399782467
0.2900000000000002	0.49665821657153986	0.24484073264238454
0.3000000000000002	0.4821247284593835	0.2350343318354241
0.3100000000000002	0.46712552783698946	0.22518597436409937
0.32000000000000023	0.45151445144302504	0.2156685500543204
0.33000000000000024	0.4352469901631044	0.2062812525880715
0.34	0.41883125346014805	0.1968492956258912
0.35	0.4011147323596641	0.18788115476524014
0.36	0.38289630561911114	0.18150751684467192
0.37	0.3651376412223152	0.1722302007233989
0.38	0.3463821885857571	0.16371168595465424
0.39	0.3273839574409161	0.1564931942464639
0.4	0.3078155280614009	0.14984550369208255
0.41	0.28810135453474306	0.14349917690243397
0.42	0.26781441263645756	0.13806898466389317
0.43	0.24736213751415292	0.13335372010976976
0.44	0.22643670688723816	0.12955103221251452
0.45	0.20500951091324493	0.1266208415870705
0.46	0.1832550456794727	0.1240888478759104
0.47	0.16216984661380562	0.12159506744884929
0.48	0.14067792664786571	0.11980793728902361
0.49	0.11926992025942285	0.11861499292076305
0.5	0.09769990694895525	0.11758880612886768
0.5100000000000002	0.07621222917327863	0.11721821521644471
0.5200000000000002	0.05491591860390721	0.11677191772290096
0.5300000000000002	0.033274931676415376	0.11711509373586793
0.5400000000000003	0.012290533874032339	0.11785525006570152
0.5500000000000003	-0.009475663043753912	0.1179319650377254
0.5600000000000003	-0.030735613577351106	0.11740577969313404
0.5700000000000002	-0.05245493718482802	0.11678958728638666
0.5800000000000002	-0.07347247293418419	0.11420838553892387
0.5900000000000002	-0.09490316393551845	0.11089867822463129
0.6	-0.11661141870638525	0.10672298497182098
0.61	-0.1380218371570101	0.1015921262427596
0.62	-0.1593313395550433	0.09574130512783385
0.63	-0.18082837857622552	0.08879770878109217
0.64	-0.20242526609230438	0.08067057833661695
0.65	-0.22349732600178424	0.07188278063909881
0.66	-0.24493916861834553	0.062235144138009235
0.67	-0.266387967698898	0.05130191207787771
0.68	-0.2877042615413763	0.03956305270234306
0.69	-0.3091955018043464	0.0324353447350465
0.7	-0.3305748273167307	0.03902456550474975
